date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2025-07-27,29,24.51,24.5,20,38,,84,73.3,73.5,63,22.2,19.5,19.1,15.9,18,9.58,11,4,,,101.37,101.17,101.19,101,100.94,100.74,100.76,100.57,24100,24100,24100,24100,,,,,0,6.5,19.5,17.5,14.5,0,0,0,,05:32:00,1753608720,5.53,20:29:00,1753662540,20.48,14.95,7,9,27,27,20,20,15859,,,,,8,4,4,0,,,,
2025-07-26,29.1,23.6,22.4,15.7,33,,87,57.4,63.5,40,16.7,14.2,14.5,12.3,21,9.08,10.5,0,,,102.01,101.76,101.71,101.4,101.58,101.33,101.28,100.97,24100,20500,16900,9700,,,,,0,4.4,17.4,15.4,12.4,0,0,0,,05:31:00,1753522260,5.52,20:30:00,1753576200,20.5,14.98,8,8,30,30,21,21,25786,,,,,7,2.7,3.5,0,,,,
2025-07-25,29,24.63,23.1,17.2,33,,93,65.9,65.5,38,21.7,17.2,16.4,11.2,26,15.79,14.5,3,35,5,101.76,101.24,101.31,100.85,101.33,100.81,100.88,100.42,48300,24775,32200,16100,,,,,0,5.1,18.1,16.1,13.1,0.8,0.8,0,,05:30:00,1753435800,5.5,20:31:00,1753489860,20.52,15.02,8,8,27,28,17,18,16985,,,,,8,5.3,4.5,1,,,,
2025-07-24,32.3,26.62,25.6,18.9,40,,78,60.9,63,48,21.5,18.4,18.1,14.8,37,20.5,18.5,0,58,22,101.79,101.32,101.38,100.96,101.36,100.89,100.94,100.53,24100,24100,24100,24100,,,,,0,7.6,20.6,18.6,15.6,0,0,0,,05:29:00,1753349340,5.48,20:32:00,1753403520,20.53,15.05,9,9,33,33,22,22,24023,,,,,8,4.8,4,0,,,,
2025-07-23,26.7,21.73,20.65,14.6,29,,83,56.8,62,41,14.2,12.4,12.4,10.6,22,10.71,11,0,32,24,102.38,102.14,102.09,101.81,101.94,101.71,101.66,101.38,48300,35191.7,36200,24100,,,,,0,2.6,15.7,13.7,10.7,0,0,0,,05:28:00,1753262880,5.47,20:33:00,1753317180,20.55,15.08,9,9,27,27,19,19,28422,,,,,7,3.6,4,1,,,,
2025-07-22,23.3,18.07,17.45,11.6,,,79,58.4,60,41,11.5,9.6,9.9,8.3,18,8.92,9,0,30,25,102.29,102.16,102.14,101.98,101.85,101.72,101.69,101.54,48300,37208.3,36200,24100,,,,,0.6,0,12.4,10.4,7.5,0,0,0,,05:27:00,1753176420,5.45,20:34:00,1753230840,20.57,15.12,8,8,24,24,15,15,28249,,,,,8,3.2,4,0,,,,
2025-07-21,22.2,18.3,17.95,13.7,,,71,54.3,57,43,11.3,8.8,9.4,7.5,21,15.04,14.5,8,35,32,101.94,101.52,101.51,101.09,101.5,101.08,101.08,100.66,48300,36200,36200,24100,,,,,0.1,0,12.9,10.9,8,0,0,0,,05:26:00,1753089960,5.43,20:35:00,1753144500,20.58,15.15,8,8,23,23,13,15,21890,,,,,8,4.7,4.5,1,,,,
2025-07-20,26,21.05,22.2,18.4,31,,85,72.4,64,43,18.6,15.7,15.1,11.5,23,13.33,11.5,0,35,21,101.14,100.94,100.91,100.68,100.71,100.51,100.48,100.25,48300,32166.7,36200,24100,,,,,0,4.2,17.2,15.2,12.2,0.6,0.6,0,,05:25:00,1753003500,5.42,20:36:00,1753058160,20.6,15.18,8,8,25,25,15,15,15841,,,,,8,6.5,4.5,1,,,,
2025-07-19,25.9,21.92,21.6,17.3,28,,76,59.7,59.5,43,15.6,13.5,13.8,11.9,26,15.08,13,0,33,24,101.85,101.59,101.51,101.16,101.42,101.16,101.08,100.73,48300,37208.3,36200,24100,,,,,0,3.6,16.6,14.6,11.6,0.4,0.4,0,,05:24:00,1752917040,5.4,20:37:00,1752971820,20.62,15.22,7,8,28,28,18,19,24854,,,,,8,5,4,0,,,,
2025-07-18,25,20.08,19.89,14.8,27,,80,58.6,61,42,14.4,11.4,12.2,10.1,23,16.54,16.5,10,37,32,101.94,101.72,101.51,101.09,101.5,101.29,101.08,100.66,48300,38216.7,36200,24100,,,,,0,1.9,14.9,12.9,9.9,0,0,0,,05:23:00,1752830580,5.38,20:38:00,1752885480,20.63,15.25,8,8,24,24,17,17,29802,,,,,7,2.2,4,1,,,,
2025-07-17,30.6,24.8,23.9,17.2,40,,93,81.1,79.5,66,24,21.3,19.4,14.9,31,17.33,15.5,0,74,22,101.01,100.51,100.52,100.03,100.58,100.09,100.1,99.61,24100,22595.8,13250,2400,,,,,0,5.9,18.9,16.9,13.9,26,26,0,,05:22:00,1752744120,5.37,20:39:00,1752799140,20.65,15.28,8,8,28,29,13,14,15588,,,,,8,7.1,5.5,3,,,,
2025-07-16,33.2,28.23,27.8,22.4,40,,80,60,59.5,39,22.3,19.6,19.8,17.2,17,12.62,12.5,8,41,24,101.59,101.29,101.26,100.93,101.16,100.86,100.83,100.5,24100,22766.7,20100,16100,,,,,0,9.8,22.8,20.8,17.8,1.6,1.6,0,,05:21:00,1752657660,5.35,20:39:00,1752712740,20.65,15.3,9,9,33,33,22,23,27484,,,,,8,3.7,4,0,,,,
2025-07-15,30.8,25.62,25.4,20,38,,81,66,66,51,20.9,18.7,18.9,16.8,20,13.67,14,8,33,29,101.71,101.59,101.59,101.47,101.28,101.16,101.16,101.04,24100,18366.7,18500,12900,,,,,0,7.4,20.4,18.4,15.4,0,0,0,,05:20:00,1752571200,5.33,20:40:00,1752626400,20.67,15.33,9,9,31,31,22,23,27509,,,,,3,0.9,1.5,0,,,,
2025-07-14,29.3,25.47,25.95,22.6,36,,91,69.7,66,41,22.3,19.1,18.6,14.8,24,14.88,15.5,7,37,27,101.57,101.45,101.46,101.35,101.14,101.02,101.03,100.92,24100,18566.7,16900,9700,,,,,0,8,20.9,18.9,15.9,0,0,0,,05:19:00,1752484740,5.32,20:41:00,1752540060,20.68,15.37,9,9,29,29,22,22,21970,,,,,8,4.5,4,0,,,,
2025-07-13,31.3,25.25,26.85,22.4,42,,94,80.1,78,62,23.2,21.5,21.8,20.4,36,13.67,18,0,55,23,101.43,101.35,101.31,101.2,101,100.92,100.88,100.77,24100,21583.3,12350,600,,,,,0,8.8,21.9,19.9,16.9,81.6,81.6,0,,05:18:00,1752398280,5.3,20:42:00,1752453720,20.7,15.4,9,10,30,30,22,22,16373,,,,,8,5.1,4,0,,,,
2025-07-12,32.8,27.94,26.9,21,39,,88,60.4,62.5,37,21.4,19.2,18.5,15.6,18,9.96,9,0,33,20,101.69,101.54,101.53,101.38,101.26,101.11,101.11,100.95,24100,24100,24100,24100,,,,,0,8.9,21.9,19.9,16.9,0,0,0,,05:17:00,1752311820,5.28,20:42:00,1752367320,20.7,15.42,9,9,32,32,24,24,26114,,,,,8,4.6,4.5,1,,,,
2025-07-11,31.4,25.78,25.45,19.5,36,,91,65,65.5,40,20.1,18.2,18.1,16.1,18,9.46,9,0,,,101.57,101.44,101.44,101.31,101.14,101.01,101.01,100.88,48300,27125,36200,24100,,,,,0,7.5,20.4,18.4,15.4,0,0,0,,05:16:00,1752225360,5.27,20:43:00,1752280980,20.72,15.45,8,8,28,29,20,22,27566,,,,,6,3.8,3.5,1,,,,
2025-07-10,29.2,24.57,24.79,20.4,34,,86,65.1,66.5,47,19.6,17.4,17.8,15.9,19,9.08,9.5,0,,,101.46,101.34,101.33,101.2,101.03,100.91,100.9,100.77,24100,24100,24100,24100,,,,,0,6.8,19.8,17.8,14.8,0,0,0,,05:15:00,1752138900,5.25,20:43:00,1752194580,20.72,15.47,8,8,27,28,18,18,26115,,,,,7,5,4,1,,,,
2025-07-09,28.3,23.73,23.7,19.1,32,,88,67.2,65.5,43,18.9,17,16.5,14.1,11,6.96,5.5,0,,,101.71,101.56,101.56,101.42,101.28,101.13,101.13,100.99,48300,35191.7,36200,24100,,,,,0,5.7,18.7,16.7,13.7,0,0,0,,05:15:00,1752052500,5.25,20:44:00,1752108240,20.73,15.48,9,9,27,27,19,19,19093,,,,,8,6.7,5,2,,,,
2025-07-08,26.3,21.07,21.3,16.3,29,,96,70.9,68.5,41,17.1,15.1,14.5,11.9,17,7.83,10.5,4,,,101.77,101.63,101.61,101.46,101.33,101.2,101.17,101.02,48300,36137.5,33800,19300,,,,,0,3.3,16.3,14.3,11.3,0,0,0,,05:14:00,1751966040,5.23,20:44:00,1752021840,20.73,15.5,9,9,26,26,16,16,26548,,,,,8,5.2,5,2,,,,
2025-07-07,22.6,18.02,19.3,16,31,,95,91.2,89.5,84,20.9,16.6,18,15.1,26,20.12,19,12,41,2,101.45,101.25,101.29,101.14,101.02,100.82,100.86,100.71,24100,18504.2,13450,2800,,,,,0,1.3,14.3,12.3,9.3,14.8,14.8,0,,05:13:00,1751879580,5.22,20:45:00,1751935500,20.75,15.53,4,8,22,22,16,16,6408,,,,,8,8,8,8,,,,
2025-07-06,34,25.7,28.2,22.4,42,,90,70.3,69,48,22.1,19.7,19.4,16.7,34,16.29,19.5,5,63,31,101.29,101.12,101.12,100.94,100.86,100.69,100.69,100.51,48300,24712.5,27350,6400,,,,,0,10.2,23.2,21.2,18.2,3.6,3.6,0,,05:12:00,1751793120,5.2,20:45:00,1751849100,20.75,15.55,9,9,32,32,18,19,19097,,,,,8,7,5.5,3,,,,
2025-07-05,27,22.18,21.2,15.4,32,,81,61.7,64.5,48,16.9,14.3,14.6,12.3,20,12.54,12.5,5,32,22,102,101.74,101.65,101.3,101.56,101.3,101.22,100.87,48300,35191.7,36200,24100,,,,,0,3.2,16.2,14.2,11.2,0,0,0,,05:12:00,1751706720,5.2,20:46:00,1751762760,20.77,15.57,8,8,29,30,24,24,19597,,,,,8,6.8,4,0,,,,
2025-07-04,25.4,19.44,19.54,13.7,26,,76,57.3,57.5,39,12.6,10.5,10.9,9.3,19,13.75,14,9,37,27,101.96,101.72,101.7,101.44,101.52,101.29,101.26,101.01,48300,40233.3,36200,24100,,,,,0,1.5,14.5,12.5,9.5,0,0,0,,05:11:00,1751620260,5.18,20:46:00,1751676360,20.77,15.58,8,8,26,26,17,18,27035,,,,,7,2.8,3.5,0,,,,
2025-07-03,24.2,20.63,19.95,15.7,28,,87,70.8,68.5,50,17.4,15,13.6,9.8,23,14,15,7,41,33,101.39,100.89,101.03,100.68,100.96,100.46,100.61,100.25,24100,24100,24100,24100,,,,,0,2,14.9,12.9,9.9,1,1,0,,05:10:00,1751533800,5.17,20:46:00,1751589960,20.77,15.6,6,6,26,26,15,15,14803,,,,,8,5.8,4,0,,,,
2025-07-02,28.4,23.47,24,19.6,34,,91,73.7,71.5,52,19.7,18.3,18.5,17.3,28,18.12,17,6,45,24,100.91,100.77,100.76,100.6,100.48,100.34,100.33,100.17,24100,23766.7,20100,16100,,,,,0,6,19,17,14,1.2,1.2,0,,05:10:00,1751447400,5.17,20:47:00,1751503620,20.78,15.62,9,9,28,29,20,20,24687,,,,,8,3.8,4.5,1,,,,
2025-07-01,28.7,24.06,24.54,20.4,37,,93,78.7,77,61,22.1,20.1,19.6,17.2,28,15.04,16.5,5,37,25,100.73,100.54,100.55,100.36,100.3,100.11,100.12,99.93,24100,23433.3,16100,8100,,,,,0,6.5,19.5,17.5,14.5,5.4,5.4,0,,05:09:00,1751360940,5.15,20:47:00,1751417220,20.78,15.63,7,8,26,27,20,20,15426,,,,,8,7.5,4.5,1,,,,
2025-06-30,30.5,24.25,23.5,16.5,36,,90,63.9,68,46,18.5,16.6,16.8,15.1,15,9.71,10,5,,,101.55,101.28,101.17,100.79,101.12,100.85,100.74,100.36,48300,39225,36200,24100,,,,,0,5.5,18.5,16.5,13.5,0,0,0,,05:09:00,1751274540,5.15,20:47:00,1751330820,20.78,15.63,9,9,31,31,21,22,29332,,,,,7,2.9,3.5,0,,,,
2025-06-29,24.4,20.82,21.25,18.1,28,,93,72.7,75.5,58,17.8,15.7,16.2,14.7,27,18,18.5,10,39,26,101.52,101.4,101.34,101.17,101.09,100.97,100.91,100.74,48300,35191.7,36200,24100,,,,,0,3.2,16.2,14.2,11.2,0,0,0,,05:08:00,1751188080,5.13,20:47:00,1751244420,20.78,15.65,8,9,25,26,19,19,17859,,,,,8,6.2,4.5,1,,,,
2025-06-28,27,19.54,21.2,15.4,35,,94,81.6,81,68,20.6,16.2,16.8,12.9,20,11.71,12,4,32,16,101.47,101.17,101.17,100.88,101.04,100.74,100.74,100.45,24100,21829.2,14450,4800,,,,,0,3.2,16.2,14.2,11.2,9,9,0,,05:08:00,1751101680,5.13,20:47:00,1751158020,20.78,15.65,4,4,22,22,17,17,12619,,,,,8,7,4.5,1,,,,
2025-06-27,25.3,19.55,19.95,14.6,27,,86,57.1,57,28,16.4,10.1,10.9,5.4,23,14.46,11.5,0,41,16,102.52,102.15,102.02,101.53,102.08,101.71,101.59,101.1,48300,33120.8,26550,4800,,,,,0,2,14.9,12.9,9.9,5.8,5.8,0,,05:07:00,1751015220,5.12,20:47:00,1751071620,20.78,15.67,7,10,25,26,16,16,16667,,,,,8,6.8,4.5,1,,,,
2025-06-26,21.6,18.73,18.39,15.2,,,53,42,42.5,32,8.7,5.5,5.6,2.5,25,14.29,12.5,0,35,5,102.39,102.24,102.26,102.12,101.95,101.8,101.82,101.69,48300,37208.3,36200,24100,,,,,0,0.4,13.4,11.4,8.4,0,0,0,,05:07:00,1750928820,5.12,20:47:00,1750985220,20.78,15.67,9,9,23,24,15,15,14005,,,,,8,5.7,4.5,1,,,,
2025-06-25,29.4,24.82,24.29,19.2,34,,87,49.9,55.5,24,21.8,12.7,13.5,5.2,27,13.88,13.5,0,46,6,102.08,101.79,101.8,101.51,101.65,101.36,101.37,101.08,48300,25108.3,36200,24100,,,,,0,6.3,19.3,17.3,14.3,0,0,0,,05:06:00,1750842360,5.1,20:47:00,1750898820,20.78,15.68,10,10,29,29,16,17,26794,,,,,7,4,4,1,,,,
2025-06-24,35.6,29.31,29.65,23.7,44,,82,62.1,61.5,41,23.2,21.1,21.4,19.6,34,19.79,21,8,46,27,101.52,101.42,101.4,101.29,101.09,100.99,100.97,100.86,48300,28133.3,36200,24100,,,,,0,11.7,24.6,22.6,19.6,0,0,0,,05:06:00,1750755960,5.1,20:47:00,1750812420,20.78,15.68,10,10,35,35,21,22,28579,,,,,8,2.9,4,0,,,,
2025-06-23,34.9,28.58,28.35,21.8,45,,84,66.2,66,48,24.6,21.5,21.4,18.2,34,17.96,17,0,50,24,101.62,101.43,101.41,101.19,101.19,101,100.98,100.76,48300,26116.7,36200,24100,,,,,0,10.3,23.4,21.4,18.4,0,0,0,,05:06:00,1750669560,5.1,20:47:00,1750726020,20.78,15.68,9,9,35,35,26,27,27073,,,,,8,4.3,4.5,1,,,,
2025-06-22,30.2,25.23,25.29,20.4,37,,93,69.1,71,49,21,18.9,18.7,16.4,30,17.67,19,8,54,24,101.59,101.17,101.16,100.74,101.16,100.74,100.74,100.31,24100,22033.3,18500,12900,,,,,0,7.3,20.3,18.3,15.3,4.8,4.8,0,,05:06:00,1750583160,5.1,20:47:00,1750639620,20.78,15.68,9,9,29,30,20,20,21567,,,,,8,5.9,4.5,1,,,,
2025-06-21,26.9,20.85,19.35,11.8,28,,77,53.4,54,31,16.3,10.4,12,7.7,22,12.25,13.5,5,29,19,101.88,101.6,101.49,101.11,101.45,101.17,101.06,100.68,48300,33175,36200,24100,,,,,0,1.4,14.3,12.3,9.3,0.6,0.6,0,,05:05:00,1750496700,5.08,20:47:00,1750553220,20.78,15.7,8,8,25,26,20,20,28572,,,,,8,4.7,4,0,,,,
2025-06-20,24.5,19.3,19.35,14.2,25,,95,64.5,65.5,36,15.7,11.7,10.8,5.9,39,22.88,23,7,48,29,101.37,100.57,100.57,99.77,100.94,100.14,100.14,99.35,48300,27875,25750,3200,,,,,0,1.4,14.3,12.3,9.3,4.6,4.6,0,,05:05:00,1750410300,5.08,20:46:00,1750466760,20.77,15.68,6,8,22,23,14,14,21193,,,,,8,5.8,4.5,1,,,,
2025-06-19,29.5,24.32,24.3,19.1,36,,91,76.1,71.5,52,22.2,19.7,19.1,16.1,32,12.62,17.5,3,61,26,100.79,100.29,100.31,99.83,100.36,99.86,99.89,99.41,48300,25108.3,36200,24100,,,,,0,6.3,19.3,17.3,14.3,3.2,3.2,0,,05:05:00,1750323900,5.08,20:46:00,1750380360,20.77,15.68,4,4,24,27,15,16,15814,,,,,8,7.4,6,4,,,,
2025-06-18,29.4,24.65,24.6,19.8,36,,86,71.2,70.5,55,20.2,19,18.8,17.4,23,13.79,13,3,33,29,101,100.88,100.89,100.78,100.57,100.45,100.46,100.35,48300,25108.3,36200,24100,,,,,0,6.6,19.6,17.6,14.6,0,0,0,,05:05:00,1750237500,5.08,20:46:00,1750293960,20.77,15.68,9,9,30,30,21,22,17644,,,,,8,6,5,2,,,,
2025-06-17,27.7,22.95,23.79,19.9,33,,83,68.2,68.5,54,17.8,16.7,16.8,15.8,23,15.08,15,7,33,16,101.57,101.31,101.27,100.97,101.14,100.88,100.84,100.54,24100,24100,24100,24100,,,,,0,5.8,18.8,16.8,13.8,0,0,0,,05:05:00,1750151100,5.08,20:46:00,1750207560,20.77,15.68,9,9,26,26,21,21,21742,,,,,8,6.3,5,2,,,,
2025-06-16,27.6,21.84,19.8,12,31,,75,53.5,54,33,15.8,11.6,11.7,7.6,20,8.88,10,0,30,19,102.09,101.8,101.77,101.45,101.66,101.37,101.34,101.02,48300,31158.3,36200,24100,,,,,0,1.8,14.8,12.8,9.8,0,0,0,,05:05:00,1750064700,5.08,20:45:00,1750121100,20.75,15.67,9,9,28,28,18,18,29128,,,,,8,3.9,4,0,,,,
2025-06-15,24.8,18.7,16.6,8.4,,,78,44.5,51,24,9.8,5.1,6,2.3,15,6.88,7.5,0,,,102.18,102.07,102.07,101.96,101.74,101.63,101.63,101.52,48300,38887.5,36200,24100,,,,,1.4,0,11.6,9.6,6.6,0,0,0,,05:05:00,1749978300,5.08,20:45:00,1750034700,20.75,15.67,8,8,25,25,14,14,30681,,,,,4,2.1,2,0,,,,
2025-06-14,21.9,16.31,15.6,9.3,,,79,48.4,54.5,30,7.9,4.7,4.8,1.8,20,12.29,12,4,32,7,102.29,102.14,102.15,102.02,101.85,101.7,101.72,101.58,48300,34183.3,36200,24100,,,,,2.4,0,10.6,8.6,5.6,0,0,0,,05:05:00,1749891900,5.08,20:44:00,1749948240,20.73,15.65,8,8,23,23,11,11,30501,,,,,8,3,4.5,1,,,,
2025-06-13,18.8,14.14,14.15,9.5,,,78,53.7,59.5,41,6.4,4.6,4.3,2.3,22,10,11,0,32,36,102.35,102.2,102.18,102.01,101.91,101.76,101.74,101.57,48300,35191.7,36200,24100,,,,,3.8,0,9.2,7.2,4.2,0,0,0,,05:05:00,1749805500,5.08,20:44:00,1749861840,20.73,15.65,8,8,19,19,11,11,28068,,,,,8,5,5,2,,,,
2025-06-12,21.1,17.24,16.1,11.1,,,90,64.5,66,42,15.1,10,10.1,5.1,32,18.12,18,4,52,29,101.95,101.39,101.42,100.9,101.51,100.96,100.99,100.47,48300,29691.7,32200,16100,,,,,1.9,0,11.1,9.1,6.1,0,0,0,,05:05:00,1749719100,5.08,20:43:00,1749775380,20.72,15.63,8,8,22,22,9,16,22710,,,,,8,4.2,4,0,,,,
2025-06-11,24,19.15,19.39,14.8,27,,81,65.8,65,49,14.2,12.5,12.6,11,34,21.58,23.5,13,45,27,101.32,101.15,101.09,100.86,100.89,100.72,100.66,100.43,48300,33175,36200,24100,,,,,0,1.4,14.4,12.4,9.4,0.4,0.4,0,,05:05:00,1749632700,5.08,20:43:00,1749688980,20.72,15.63,8,8,26,26,16,16,21750,,,,,8,3.8,4,0,,,,
2025-06-10,25.1,19.79,20.55,16,30,,94,72.9,67.5,41,17.6,14.5,13.5,9.4,41,20.21,25,9,61,23,101.02,100.76,100.79,100.56,100.59,100.33,100.36,100.13,48300,30641.7,28200,8100,,,,,0,2.5,15.6,13.6,10.6,9,9,0,,05:05:00,1749546300,5.08,20:42:00,1749602520,20.7,15.62,3,8,23,23,15,16,21413,,,,,8,5.8,4.5,1,,,,
2025-06-09,21.5,18.75,18.45,15.4,,,90,69.3,71,52,14.5,12.9,12.6,10.7,44,21.96,27.5,11,67,17,101.25,101.05,101.06,100.87,100.82,100.62,100.63,100.44,24100,17629.2,14450,4800,,,,,0,0.4,13.4,11.4,8.4,1.4,1.4,0,,05:06:00,1749459960,5.1,20:42:00,1749516120,20.7,15.6,6,7,23,24,15,18,10425,,,,,8,6.7,5,2,,,,
2025-06-08,25.2,19.43,17.8,10.4,25,,70,46.6,50.5,31,10.2,7.3,7.8,5.3,18,13.12,13.5,9,36,10,101.31,101.17,101.16,101.02,100.88,100.74,100.73,100.59,24100,23900,21700,19300,,,,,0.2,0,12.8,10.8,7.8,0,0,0,,05:06:00,1749373560,5.1,20:41:00,1749429660,20.68,15.58,8,8,25,25,17,19,27579,,,,,8,3.7,4.5,1,,,,
2025-06-07,25.9,19.9,19.89,13.9,27,,86,58.9,61,36,15.2,11.1,10.3,5.5,27,13.67,13.5,0,41,4,101.09,100.96,100.95,100.82,100.66,100.53,100.53,100.39,19300,10483.3,12050,4800,,,,,0,1.9,14.9,12.9,9.9,0,0,0,,05:06:00,1749287160,5.1,20:40:00,1749343200,20.67,15.57,7,7,25,27,15,15,19083,,,,,8,4.7,4.5,1,,,,
2025-06-06,24.9,20.28,20,15.1,28,,89,66.1,69,49,15,13.6,13.6,12.2,15,7.88,7.5,0,,,101.58,101.34,101.3,101.02,101.15,100.91,100.87,100.59,24100,14162.5,15250,6400,,,,,0,2,15,13,10,0,0,0,,05:07:00,1749200820,5.12,20:39:00,1749256740,20.65,15.53,8,8,25,25,17,17,19305,,,,,8,4.6,4.5,1,,,,
2025-06-05,26.6,23.05,21.5,16.4,32,,79,65.5,64,49,18.9,16.1,16.1,13.4,23,13.92,15,7,37,26,101.6,101.48,101.47,101.34,101.17,101.05,101.04,100.91,24100,24100,24100,24100,,,,,0,3.5,16.5,14.5,11.5,0,0,0,,05:07:00,1749114420,5.12,20:39:00,1749170340,20.65,15.53,6,6,24,25,16,16,21354,,,,,8,5.8,4.5,1,,,,
2025-06-04,30.4,23.54,22.79,15.2,35,,73,56,57.5,42,17.1,14.1,13.8,10.5,30,14.71,17,4,44,23,101.78,101.57,101.56,101.34,101.35,101.14,101.13,100.91,24100,24100,24100,24100,,,,,0,4.8,17.8,15.8,12.8,0,0,0,,05:07:00,1749028020,5.12,20:38:00,1749083880,20.63,15.52,9,9,30,30,19,19,27354,,,,,7,3.9,4,1,,,,
2025-06-03,24.8,18.24,17.14,9.5,26,,79,54.2,56.5,34,11.1,8.3,8.4,5.7,18,11.83,11.5,5,,,101.92,101.7,101.69,101.47,101.48,101.27,101.26,101.03,48300,34183.3,36200,24100,,,,,0.9,0,12.1,10.1,7.1,0,0,0,,05:08:00,1748941680,5.13,20:37:00,1748997420,20.62,15.48,8,8,27,27,16,16,27173,,,,,7,4.3,3.5,0,,,,
2025-06-02,20,14.5,14.25,8.5,,,88,57.1,59,30,8.1,5.1,4.8,1.5,35,18.83,22,9,51,28,101.43,101.08,101.12,100.81,100.99,100.64,100.68,100.37,48300,35191.7,36200,24100,,,,,3.8,0,9.2,7.2,4.2,0,0,0,,05:08:00,1748855280,5.13,20:36:00,1748910960,20.6,15.47,6,6,20,20,12,12,24259,,,,,8,4.9,4.5,1,,,,
2025-06-01,13.1,10.15,10.25,7.4,,,85,74.1,73,61,7.1,5.7,5.4,3.7,37,25.83,25,13,56,28,100.78,99.99,100.04,99.3,100.34,99.56,99.61,98.87,48300,28133.3,36200,24100,,,,,7.8,0,5.2,3.2,0.2,1.2,1.2,0,,05:09:00,1748768940,5.15,20:36:00,1748824560,20.6,15.45,3,6,11,14,7,11,7434,,,,,8,7.9,7.5,7,,,,
2025-05-31,16.7,13.58,13.14,9.6,,,87,80.9,79.5,72,12.5,10.3,9.1,5.7,31,15.92,17,3,42,1,99.5,99.18,99.22,98.95,99.07,98.75,98.79,98.52,24100,21700,16900,9700,,,,,4.9,0,8.1,6.1,3.1,6.6,6.6,0,,05:10:00,1748682600,5.17,20:35:00,1748738100,20.58,15.42,1,6,16,16,9,10,6791,,,,,8,8,8,8,,,,
2025-05-30,21.7,17.79,18.1,14.5,,,87,71.2,70,53,13.7,12.4,12.2,10.7,27,15.88,15.5,4,36,23,100.65,100.11,100.11,99.56,100.22,99.68,99.67,99.13,48300,32166.7,36200,24100,,,,,0,0.1,13.1,11.1,8.1,0,0,0,,05:10:00,1748596200,5.17,20:34:00,1748651640,20.57,15.4,7,7,23,23,14,14,24344,,,,,8,6.9,5.5,3,,,,
2025-05-29,19,16.87,17.14,15.3,,,82,73.8,64.5,47,14,12.1,10.9,7.8,20,12.67,10,0,33,24,101.78,101.37,101.24,100.71,101.35,100.94,100.81,100.28,80500,27458.3,52300,24100,,,,,0.9,0,12.1,10.1,7.1,0.4,0.4,0,,05:11:00,1748509860,5.18,20:33:00,1748565180,20.55,15.37,5,5,19,19,14,14,10695,,,,,8,7,5,2,,,,
2025-05-28,27.4,20.52,19.35,11.3,26,,76,44.9,48,20,10.2,6.8,5.9,1.6,11,6.12,5.5,0,39,22,102.46,102.19,102.11,101.76,102.02,101.75,101.67,101.33,48300,39225,36200,24100,,,,,0,1.4,14.3,12.3,9.3,0,0,0,,05:12:00,1748423520,5.2,20:32:00,1748478720,20.53,15.33,7,7,28,28,16,16,29864,,,,,8,2.5,4,0,,,,
2025-05-27,25.9,18.1,18.04,10.2,26,,85,57.5,56,27,12,8.6,8.7,5.4,16,11.29,10.5,5,,,102.66,102.44,102.48,102.29,102.22,102,102.03,101.85,48300,38216.7,36200,24100,,,,,0,0,13,11,8,0,0,0,,05:12:00,1748337120,5.2,20:31:00,1748392260,20.52,15.32,7,7,25,26,13,14,30251,,,,,3,1.2,1.5,0,,,,
2025-05-26,22,14.32,15.05,8.1,,,97,73.9,67.5,38,11.2,9.3,8.7,6.1,21,10.5,12,3,48,4,102.37,102.19,102.16,101.95,101.93,101.75,101.72,101.51,48300,29550,29000,9700,,,,,3,0,10.1,8.1,5,7.2,7.2,0,,05:13:00,1748250780,5.22,20:30:00,1748305800,20.5,15.28,7,7,23,23,13,13,25836,,,,,8,3.2,4,0,,,,
